PricingDecisionID,DecisionTime,ProductID,StoreID,Channel,CurrentPrice,AppliedPrice,PurchasedFlag,QuantityPurchased,CategoryID,BrandID,BasePrice,Season,RegionID,StoreType,ClimateZone,LoyaltyTier,CustomerSegment,PreferredChannel,FavoriteCategoryID,FavoriteBrandID,PriceSensitivity,CategoryAffinityScore,BrandAffinityScore,active_history_selling_price,history_discount_pct,days_since_current_price_started,previous_selling_price,previous_price_change_pct,active_price_history_id,price_history_current_price_delta,price_history_current_price_mismatch,active_history_promotion_id,active_promotion_flag,active_promotion_discount_pct,product_store_sales_7d,product_store_sales_14d,product_store_sales_30d,product_region_sales_7d,product_region_sales_14d,product_region_sales_30d,product_sales_7d,product_sales_14d,product_sales_30d,product_sales_60d,product_sales_90d,category_store_sales_7d,category_store_sales_14d,category_store_sales_30d,category_sales_7d,category_sales_14d,category_sales_30d,product_sales_velocity_7d,product_sales_velocity_30d,product_sales_velocity_90d,product_sales_velocity_ratio_7d_30d,days_since_last_product_sale,competitor_price_exact_channel,competitor_price_region_fallback,competitor_price_product_fallback,competitor_price_available,competitor_price_age_days,competitor_match_level,competitor_price,product_views_1h,product_views_24h,product_views_168h,product_views_720h,cart_additions_1h,cart_additions_24h,cart_additions_168h,cart_additions_720h,search_clicks_1h,search_clicks_24h,search_clicks_168h,search_clicks_720h,decision_month,decision_quarter,decision_day_of_week,decision_is_weekend,weather_temperature,weather_condition,weather_precipitation,is_holiday,holiday_sales_impact_factor,holiday_count,price_change_amount,price_change_pct,price_vs_base_pct,discount_from_base_pct,price_vs_competitor_pct,current_vs_base_pct
PDL000000000006399,2025-01-01 19:53:03,PRO001464,STO000045,Mobile,345.85,313.74,0,0,CAT000040,BRA000109,343.51,All,REG000009,Suburban,Cold Continental,Silver,Technology Early Adopter,Mobile,CAT000080,BRA000109,Medium,0.69849,0.50619,345.85,0.0,0.8285069444444444,,,PPH000000000024453,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,32,Partly Cloudy,0.0,1,1.15,1,-32.110000000000014,-0.0928437183750181,-0.0866641436930511,0.0866641436930511,,0.00681202876189931
PDL000000000010750,2025-01-01 20:31:45,PRO000863,STO000035,Web,312.52,292.13,0,0,CAT000027,BRA000006,309.95,All,REG000007,Suburban,Continental,Gold,Home and Lifestyle Shopper,Web,CAT000058,BRA000006,Medium,0.88425,0.86363,312.52,0.0,0.8553819444444445,,,PPH000000000014320,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,26,Cloudy,0.0,1,1.15,1,-20.389999999999986,-0.06524382439523867,-0.0574931440554928,0.0574931440554928,,0.008291659945152421
PDL000000000026415,2025-01-01 20:33:48,PRO000863,STO000035,Web,312.52,316.97,1,1,CAT000027,BRA000006,309.95,All,REG000007,Suburban,Continental,Gold,Home and Lifestyle Shopper,Web,CAT000058,BRA000006,Medium,0.88425,0.86363,312.52,0.0,0.8568055555555556,,,PPH000000000014320,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2,0,26,Cloudy,0.0,1,1.15,1,4.4500000000000455,0.014239088698323453,0.02264881432489124,-0.02264881432489124,,0.008291659945152421
PDL000000000032583,2025-01-01 20:35:11,PRO000863,STO000035,Web,312.52,321.43,0,0,CAT000027,BRA000006,309.95,All,REG000007,Suburban,Continental,Gold,Home and Lifestyle Shopper,Web,CAT000058,BRA000006,Medium,0.88425,0.86363,312.52,0.0,0.8577662037037037,,,PPH000000000014320,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2,0,26,Cloudy,0.0,1,1.15,1,8.910000000000025,0.02851017534877776,0.03703823197289891,-0.03703823197289891,,0.008291659945152421
PDL000000000019771,2025-01-01 20:40:55,PRO002939,STO000046,Web,79.58,88.17,0,0,CAT000078,BRA000071,81.04,Fall,REG000009,Suburban,Cold Continental,Bronze,Premium Professional,Web,CAT000078,BRA000055,Low,0.65433,0.84433,79.58,1.8,0.8617476851851852,,,PPH000000000048854,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,32,Partly Cloudy,0.0,1,1.15,1,8.590000000000003,0.10794169389293796,0.08798124383020724,-0.08798124383020724,,-0.018015794669299208
PDL000000000029476,2025-01-01 21:11:11,PRO000417,STO000013,Mobile,142.25,157.45,1,1,CAT000017,BRA000112,159.29,Summer,REG000003,Urban,Marine West Coast,Platinum,Infrequent Convenience Shopper,Omnichannel,CAT000012,BRA000112,Medium,0.65686,0.54222,142.25,10.7,0.8827662037037037,,,PPH000000000006640,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,49,Heavy Rain,1.68,1,1.15,1,15.199999999999989,0.106854130052724,-0.01155125871052799,0.01155125871052799,,-0.1069747002322807
PDL000000000005125,2025-01-01 21:39:45,PRO001960,STO000010,Email,196.0,176.95,0,0,CAT000049,BRA000048,193.13,All,REG000002,Suburban,Tropical Warm,Silver,Outdoor Enthusiast,Mobile,CAT000024,BRA000013,Medium,0.85498,0.55855,196.0,0.0,0.9026041666666667,,,PPH000000000032555,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,2,0,71,Cloudy,0.0,1,1.15,1,-19.05000000000001,-0.09719387755102046,-0.08377776627142343,0.08377776627142343,,0.014860456687205533
PDL000000000030917,2025-01-01 21:41:32,PRO001960,STO000010,Email,196.0,196.0,0,0,CAT000049,BRA000048,193.13,All,REG000002,Suburban,Tropical Warm,Silver,Outdoor Enthusiast,Mobile,CAT000024,BRA000013,Medium,0.85498,0.55855,196.0,0.0,0.9038425925925926,,,PPH000000000032555,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,2,0,71,Cloudy,0.0,1,1.15,1,0.0,0.0,0.014860456687205533,-0.014860456687205533,,0.014860456687205533
PDL000000000032518,2025-01-01 21:59:31,PRO000257,STO000016,Email,157.09,155.02,1,2,CAT000015,BRA000112,147.8,Spring,REG000004,Urban,Mediterranean,Gold,Outdoor Enthusiast,Omnichannel,CAT000021,BRA000145,Medium,0.9119,0.73222,157.09,0.0,0.9163310185185185,,,PPH000000000004225,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,67,Clear,0.0,1,1.15,1,-2.069999999999993,-0.01317715959004388,0.04884979702300405,-0.04884979702300405,,0.06285520974289574
PDL000000000011360,2025-01-01 22:10:29,PRO000739,STO000034,Mobile,56.21,56.21,0,0,CAT000024,BRA000018,53.82,Fall,REG000007,Suburban,Continental,Silver,Outdoor Enthusiast,Mobile,CAT000024,BRA000013,Medium,0.85498,0.55855,56.21,0.0,0.9239467592592593,,,PPH000000000012262,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,26,Cloudy,0.0,1,1.15,1,0.0,0.0,0.044407283537718334,-0.044407283537718334,,0.044407283537718334
PDL000000000016837,2025-01-01 22:22:59,PRO001351,STO000043,Email,12.8,12.8,0,0,CAT000037,BRA000079,12.72,Summer,REG000009,Urban,Cold Continental,Silver,Technology Early Adopter,Omnichannel,CAT000037,BRA000007,Medium,0.62566,0.92444,12.8,0.0,0.9326273148148149,,,PPH000000000022376,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,32,Partly Cloudy,0.0,1,1.15,1,0.0,0.0,0.0062893081761006345,-0.0062893081761006345,,0.0062893081761006345
PDL000000000020367,2025-01-01 22:46:35,PRO001286,STO000022,Kiosk,165.91,153.06,0,0,CAT000036,BRA000141,164.99,Summer,REG000004,Urban,Mediterranean,Bronze,Fitness Shopper,Web,CAT000032,BRA000141,Medium,0.64334,0.86353,165.91,0.0,0.9490162037037037,,,PPH000000000021357,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,67,Clear,0.0,1,1.15,1,-12.849999999999994,-0.07745163040202516,-0.07230741257045885,0.07230741257045885,,0.005576095520940587
PDL000000000030260,2025-01-01 22:54:20,PRO000541,STO000026,Mobile,125.43,129.37,0,0,CAT000020,BRA000145,124.92,Spring,REG000005,Suburban,Hot Subtropical,Silver,Budget-Conscious Family,Omnichannel,CAT000020,BRA000107,High,0.87236,0.76181,125.43,0.0,0.9543981481481482,,,PPH000000000008852,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,2,0,50,Windy,0.0,1,1.15,1,3.9399999999999977,0.031411942916367674,0.03562279859109833,-0.03562279859109833,,0.004082612872238273
PDL000000000016309,2025-01-01 23:14:45,PRO002941,STO000021,Mobile,126.09,138.32,1,2,CAT000078,BRA000128,126.89,Fall,REG000004,Urban,Mediterranean,Silver,Technology Early Adopter,Mobile,CAT000080,BRA000128,Low,0.86577,0.87503,126.09,0.63,0.9685763888888889,,,PPH000000000048884,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2,0,67,Clear,0.0,1,1.15,1,12.22999999999999,0.09699421048457442,0.09007802033257147,-0.09007802033257147,,-0.006304673339112595
PDL000000000005983,2025-01-01 23:16:41,PRO002941,STO000021,Mobile,126.09,134.83,0,0,CAT000078,BRA000128,126.89,Fall,REG000004,Urban,Mediterranean,Silver,Technology Early Adopter,Mobile,CAT000080,BRA000128,Low,0.86577,0.87503,126.09,0.63,0.9699189814814815,,,PPH000000000048884,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2,0,67,Clear,0.0,1,1.15,1,8.740000000000009,0.06931556824490451,0.06257388289069282,-0.06257388289069282,,-0.006304673339112595
PDL000000000033531,2025-01-01 23:35:50,PRO001672,STO000035,Mobile,429.92,429.92,0,0,CAT000043,BRA000056,426.15,All,REG000007,Suburban,Continental,Gold,Premium Professional,Mobile,CAT000043,BRA000149,High,0.57741,0.82761,429.92,0.0,0.9832175925925926,,,PPH000000000027936,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,26,Cloudy,0.0,1,1.15,1,0.0,0.0,0.008846650240525727,-0.008846650240525727,,0.008846650240525727
PDL000000000013983,2025-01-02 08:35:11,PRO002003,STO000003,Kiosk,315.4,345.37,1,1,CAT000050,BRA000081,308.29,All,REG000001,Suburban,Mountain Cold,Silver,Budget-Conscious Family,Mobile,CAT000052,BRA000081,Medium,0.66848,0.62444,315.4,0.0,1.3577662037037037,,,PPH000000000033259,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,3,0,32,Cloudy,0.0,0,,0,29.970000000000027,0.09502219403931525,0.1202763631645528,-0.1202763631645528,,0.023062700703882565
PDL000000000000892,2025-01-02 08:45:32,PRO001497,STO000031,Mobile,238.48,234.75,0,0,CAT000040,BRA000088,267.06,All,REG000006,Outlet,Humid Continental,Bronze,Outdoor Enthusiast,Mobile,CAT000071,BRA000143,Medium,0.8332,0.57486,238.48,10.7,1.3649537037037036,,,PPH000000000025015,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,0,,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,3,0,22,Cloudy,0.0,0,,0,-3.7299999999999898,-0.015640724589064032,-0.12098404852842058,0.12098404852842058,,-0.10701714970418637
PDL000000000032281,2025-01-02 08:45:55,PRO001049,STO000039,Mobile,295.88,310.07,0,0,CAT000030,BRA000143,296.14,All,REG000008,Urban,Hot Arid,Bronze,Outdoor Enthusiast,Mobile,CAT000071,BRA000143,Medium,0.8332,0.57486,295.88,0.09,1.3652199074074074,,,PPH000000000017453,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,3,0,53,Partly Cloudy,0.0,0,,0,14.189999999999998,0.04795863187778829,0.047038562841899126,-0.047038562841899126,,-0.0008779631255486963
PDL000000000026535,2025-01-02 08:45:56,PRO001497,STO000031,Mobile,238.48,254.35,0,0,CAT000040,BRA000088,267.06,All,REG000006,Outlet,Humid Continental,Bronze,Outdoor Enthusiast,Mobile,CAT000071,BRA000143,Medium,0.8332,0.57486,238.48,10.7,1.3652314814814814,,,PPH000000000025015,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,3,0,22,Cloudy,0.0,0,,0,15.870000000000005,0.06654646091915467,-0.04759230135550067,0.04759230135550067,,-0.10701714970418637
PDL000000000003937,2025-01-02 08:46:17,PRO001049,STO000039,Mobile,295.88,305.34,0,0,CAT000030,BRA000143,296.14,All,REG000008,Urban,Hot Arid,Bronze,Outdoor Enthusiast,Mobile,CAT000071,BRA000143,Medium,0.8332,0.57486,295.88,0.09,1.3654745370370371,,,PPH000000000017453,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,3,0,53,Partly Cloudy,0.0,0,,0,9.45999999999998,0.03197242125185879,0.031066387519416455,-0.031066387519416455,,-0.0008779631255486963
PDL000000000030598,2025-01-02 08:49:25,PRO001768,STO000035,Mobile,298.29,281.65,1,1,CAT000045,BRA000060,309.01,All,REG000007,Suburban,Continental,Bronze,Outdoor Enthusiast,Store,CAT000077,BRA000060,Medium,0.93599,0.76935,298.29,3.47,1.3676504629629629,,,PPH000000000029435,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,,,,,,,,,0,,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,0,20,Clear,0.0,0,,0,-16.640000000000043,-0.05578463910959148,-0.08854082392155599,0.08854082392155599,,-0.03469143393417679
PDL000000000024863,2025-01-02 10:58:53,PRO001849,STO000034,Store,180.8,202.22,0,0,CAT000047,BRA000114,201.28,Spring,REG000007,Suburban,Continental,Gold,Home and Lifestyle Shopper,Mobile,CAT000047,BRA000126,Medium,0.93501,0.63404,180.8,10.17,1.4575578703703704,,,PPH000000000030787,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,,,,,1.0,,,,0,,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,3,0,20,Clear,0.0,0,,0,21.419999999999987,0.11847345132743355,0.004670111287758336,-0.004670111287758336,,-0.10174880763116052
PDL000000000021350,2025-01-02 11:00:20,PRO002560,STO000047,Email,60.57,66.08,0,0,CAT000064,BRA000002,59.65,All,REG000010,Urban,Humid Subtropical,Gold,Budget-Conscious Family,Mobile,CAT000064,BRA000074,Low,0.56671,0.75904,60.57,0.0,1.458564814814815,,,PPH000000000042675,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,63.81,1,0.5306597222222222,PRODUCT_FALLBACK,63.81,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,0,56,Cloudy,0.0,0,,0,5.509999999999998,0.09096912663034502,0.10779547359597652,-0.10779547359597652,0.035574361385362734,0.015423302598491227
PDL000000000015568,2025-01-02 11:13:42,PRO002579,STO000012,Mobile,34.54,38.24,0,0,CAT000065,BRA000005,34.62,All,REG000003,Suburban,Marine West Coast,Silver,Technology Early Adopter,Mobile,CAT000038,BRA000007,Medium,0.56463,0.67629,34.54,0.23,1.4678472222222223,,,PPH000000000042953,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,,,,,,,,37.13,1,0.09229166666666666,PRODUCT_FALLBACK,37.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,0,35,Partly Cloudy,0.0,0,,0,3.700000000000003,0.10712217718587154,0.10456383593298685,-0.10456383593298685,0.02989496364126042,-0.002310803004043856
PDL000000000009290,2025-01-02 11:26:14,PRO002963,STO000044,Mobile,218.91,233.78,1,1,CAT000079,BRA000099,207.81,Winter,REG000009,Urban,Cold Continental,Bronze,Outdoor Enthusiast,Omnichannel,CAT000073,BRA000099,Medium,0.65959,0.67333,218.91,0.0,1.476550925925926,,,PPH000000000049338,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,3,0,24,Windy,0.0,0,,0,14.870000000000005,0.06792745877301176,0.12496992445021894,-0.12496992445021894,,0.053414176411144765
PDL000000000004708,2025-01-02 11:26:44,PRO000616,STO000002,Email,151.53,155.71,0,0,CAT000021,BRA000098,151.26,Summer,REG000001,Outlet,Mountain Cold,Bronze,Budget-Conscious Family,Web,CAT000023,BRA000098,Medium,0.61623,0.55334,151.53,0.0,1.4768981481481482,,,PPH000000000010187,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,0,32,Cloudy,0.0,0,,0,4.180000000000007,0.027585296640929232,0.02941954250958626,-0.02941954250958626,,0.0017850059500199012
PDL000000000031817,2025-01-02 11:27:47,PRO002323,STO000008,Email,135.87,148.86,1,1,CAT000057,BRA000081,150.58,All,REG000002,Suburban,Tropical Warm,Bronze,Seasonal Gift Shopper,Web,CAT000055,BRA000081,Medium,0.63586,0.89526,135.87,9.77,1.477627314814815,,,PPH000000000038749,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,0,64,Rain,0.26,0,,0,12.990000000000009,0.09560609406049907,-0.011422499667950583,0.011422499667950583,,-0.09768893611369377
PDL000000000011292,2025-01-02 11:40:34,PRO002644,STO000007,Kiosk,60.86,62.42,0,0,CAT000066,BRA000090,59.07,All,REG000002,Urban,Tropical Warm,Platinum,Home and Lifestyle Shopper,Store,CAT000079,BRA000010,Low,0.61902,0.78991,60.86,0.0,1.4865046296296296,,,PPH000000000044012,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,3,0,64,Rain,0.26,0,,0,1.5600000000000023,0.025632599408478514,0.056712375148129365,-0.056712375148129365,,0.03030303030303029
PDL000000000004430,2025-01-02 11:54:21,PRO001689,STO000039,Kiosk,239.9,261.28,1,1,CAT000044,BRA000010,238.55,All,REG000008,Urban,Hot Arid,Platinum,Home and Lifestyle Shopper,Store,CAT000079,BRA000010,Low,0.61902,0.78991,239.9,0.0,1.4960763888888888,,,PPH000000000028171,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,0,53,Partly Cloudy,0.0,0,,0,21.379999999999967,0.08912046686119203,0.09528400754558776,-0.09528400754558776,,0.005659190945294463
PDL000000000009517,2025-01-02 12:15:18,PRO000320,STO000034,Mobile,87.41,81.68,1,1,CAT000015,BRA000004,84.32,Spring,REG000007,Suburban,Continental,Silver,Fitness Shopper,Mobile,CAT000015,BRA000004,Medium,0.63672,0.70178,87.41,0.0,1.510625,,,PPH000000000005116,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,3,0,20,Clear,0.0,0,,0,-5.72999999999999,-0.06555314037295493,-0.031309297912713314,0.031309297912713314,,0.03664611005692604
PDL000000000006500,2025-01-02 12:25:52,PRO000324,STO000015,Mobile,39.76,43.91,1,1,CAT000015,BRA000025,39.92,Summer,REG000003,Suburban,Marine West Coast,Silver,Fitness Shopper,Mobile,CAT000015,BRA000004,Medium,0.63672,0.70178,39.76,0.4,1.517962962962963,,,PPH000000000005181,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,3,0,35,Partly Cloudy,0.0,0,,0,4.149999999999999,0.1043762575452716,0.09994989979959906,-0.09994989979959906,,-0.004008016032064221
PDL000000000024771,2025-01-02 13:15:10,PRO000409,STO000013,Email,111.37,108.39,0,0,CAT000017,BRA000045,111.2,All,REG000003,Urban,Marine West Coast,Bronze,Outdoor Enthusiast,Store,CAT000077,BRA000060,Medium,0.93599,0.76935,111.37,0.0,1.552199074074074,,,PPH000000000006504,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,,,,,,,,,0,,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,3,0,35,Partly Cloudy,0.0,0,,0,-2.980000000000004,-0.026757654664631442,-0.02526978417266189,0.02526978417266189,,0.0015287769784172816
